bug_id,creation_date,component_name,product_name,short_description,long_description,assignee_name,reporter_name,resolution_category,resolution_code,status_category,status_code,update_date,quantity_of_votes,quantity_of_comments,resolution_date,bug_fix_time,severity_category,severity_code
PLATFORM-35010,2003-03-14,UI,PLATFORM,[Contributions] Leak in CompilationUnitEditor,"20030313

scenario:
- have all editors closed
- open and close java editor (cu editor)

you have the CompilationUnitEditor instance leaked (among other things but 
let's focus on this - if the editor is leaked then the whole world is)

attached is the backtrace",simon_arsenault,akiezun,fixed,1,resolved,4,2003-03-18,0,8,2003-03-18,4,critical,5
CDT-179380,2007-03-26,cdt-core,CDT,Stack Overflow in PDOMCPPNamespace,We were finding stack overflow errors when qualified names were passed to the getBinding method of PDOMCPPNamespace. For some reason we were resolving the last name which was the name we were trying to resolve to begin with.,cdtdoug,cdtdoug,fixed,1,resolved,4,2007-03-26,0,3,2007-03-26,0,critical,5
ASPECTJ-36056,2003-04-04,Compiler,ASPECTJ,Ajc 1.1 rc1 java.lang.VerifyError,"Running in JRun servlet engine.  

javax.servlet.ServletException: (class: 
com/checkfree/cc/cap/SeamlessUserInfo_RH method: process_aroundBody20 
signature: 
(Lcom/checkfree/cc/cap/SeamlessUserInfo_RHLjavax/servlet/http/HttpServletReques
tLjavax/servlet/http/HttpServletResponseLorg/aspectj/lang/JoinPoint)V) 
Incompatible۟l
java.lang.VerifyError: (class: com/checkfree/cc/cap/SeamlessUserInfo_RH 
method: process_aroundBody20 signature: 
(Lcom/checkfree/cc/cap/SeamlessUserInfo_RHLjavax/servlet/http/HttpServletReques
tLjavax/servlet/http/HttpServletResponseLorg/aspectj/lang/JoinPoint)V) 
Incompatible۟l
	at java.lang.Class.forName0(Native Method)
	at java.lang.Class.forName(Class.java:115)
	at com.checkfree.common.util.ReqHandlerFactory.init
(ReqHandlerFactory.java:81)
	at com.checkfree.cc.cap.csrpay.init(csrpay.java:34)
	at allaire.jrun.servlet.JRunServletLoader.loadServletInstance
(JRunServletLoader.java:236)
	at allaire.jrun.servlet.JRunServletLoader.loadServletInstance
(JRunServletLoader.java:190)
	at allaire.jrun.servlet.JRunServletLoader.loadServlet
(JRunServletLoader.java:177)
	at allaire.jrun.servlet.JRunSE.getServletReference(JRunSE.java:1261)
	at allaire.jrun.servlet.JRunSE.runServlet(JRunSE.java:895)
	at allaire.jrun.servlet.JRunRequestDispatcher.forward
(JRunRequestDispatcher.java:88)
	at allaire.jrun.servlet.JRunSE.service(JRunSE.java:1131)
	at allaire.jrun.servlet.JvmContext.dispatch(JvmContext.java:330)
	at allaire.jrun.http.WebEndpoint.run(WebEndpoint.java:107)
	at allaire.jrun.ThreadPool.run(ThreadPool.java:272)
	at allaire.jrun.WorkerThread.run(WorkerThread.java:75)",jim-aj,talas4,fixed,1,resolved,4,2003-04-22,0,10,2003-04-22,18,critical,5
ATF-158545,2006-09-25,Core,ATF,New ATF Facets Not Always Created,"When creating Dynamic Web Applications that include the 3 ATF facets (Dojo Zimbra and Rico) the default directories for them are not always created.  I've included all 3 facets as preset facets in my own facet and they display selected in the Facets page of the Dymanic Web Application wizard but they are inconsistently created when the project is created.  

The first project I created was missing the /zimbraAjax and /ricoAjax directories under /WebContent.  The second project I created was missing the /dojoAjax directory.  The third project I created had all 3 directories created correctly.  No errors or exceptions were reported.  I'm using Milestone release atf-windows-0.1-20060912-1300.zip.  

My plugin.xml tags are as follows:

	
		
			Nexaweb Platform Support
			Nexaweb Platform provides support for developing and deploying Enterprise Rich Internet Applications (RIAs).
		

		
			
				
					
					
					
				
	        	
			
			
			
				
				
			
		
    	  
		
			Nexaweb Enterprise aRex Application
			AJAX-enabled Enterprise Rich Internet Application (RIA).
			
			
			
			
			
			
		
	   	
		
			Nexaweb Enterprise aRex Application
			AJAX-enabled Enterprise Rich Internet Application (RIA).
			
			
			
			
		
	",atf.core-inbox,ccocchiaro,fixed,1,resolved,4,2006-09-29,0,16,2006-09-29,4,critical,5
WTP_SOURCE_EDITING-236322,2008-06-09,wst.xsd,WTP_SOURCE_EDITING,Need port of bugfix 218281 to WTP 1.5.5,"Build ID: 3.2.2

Steps To Reproduce:
1. Import PI
2. Open IFX170_XSD.xsd in the XML Schema Editor
3. Scroll down to line 642. Place the mouse cursor somewhere in xsd:simpleType
4. Try to modify. You'll see the freeze.


More information:
Experiencing freezes/crashes in IBM product based on eclipse 3.2.2 when working with large industry schema artifacts. 

This issue was investigated and determined that:
The IFX170_XSD is a large schema.   This is not reproducible in the WTP3.0RC3 driver and is fixed as a result of  https://bugs.eclipse.org/bugs/show_bug.cgi?id=218281

This is a serious issue as the application freezes for 10+ minutes (and crashes occasionally) when making even the smallest change to the artifacts contained in a large XSD file. As the fix is in WTP 3.0 and the product uses WTP 1.5.5 is it possible to backport the fix to address this issue?",kchong,nitam,fixed,1,closed,6,2008-12-04,0,6,2008-09-11,94,critical,5
BIRT-188843,2007-05-24,Report Engine,BIRT,NPE throws out when preview sample report in xls[1203],"Description:
Open Report Examples view in BIRT preview EmployeeAfter.rptdesign under Parallel Report directory in xls NPE throws out.

Build: 2.2.0.v20070524-0630

Error log:
- org.eclipse.birt.report.service.api.ReportServiceException: Error happened while running the report nested exception is: 
java.lang.NullPointerException

AxisFault
 faultCode: {http://schemas.xmlsoap.org/soap/envelope/}Server.userException
 faultSubcode: 
 faultString: org.eclipse.birt.report.service.api.ReportServiceException: Error happened while running the report nested exception is: 
	java.lang.NullPointerException
 faultActor: 
 faultNode: 
 faultDetail: 
	{http://xml.apache.org/axis/}stackTrace:org.eclipse.birt.report.service.api.ReportServiceException: Error happened while running the report nested exception is: 
	java.lang.NullPointerException
	at org.eclipse.birt.report.service.BirtViewerReportService.runAndRenderReport(Unknown Source)
	at org.eclipse.birt.report.service.actionhandler.BirtRunAndRenderActionHandler.__execute(Unknown Source)
	at org.eclipse.birt.report.service.actionhandler.AbstractBaseActionHandler.execute(Unknown Source)
	at org.eclipse.birt.report.presentation.aggregation.layout.RunFragment.doService(Unknown Source)
	at org.eclipse.birt.report.presentation.aggregation.layout.FramesetFragment.service(Unknown Source)
	at org.eclipse.birt.report.servlet.ViewerServlet.__doGet(Unknown Source)
	at org.eclipse.birt.report.servlet.BirtSoapMessageDispatcherServlet.doGet(Unknown Source)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:740)
	at org.apache.axis.transport.http.AxisServletBase.service(AxisServletBase.java:327)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:853)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:247)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:193)
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:256)
	at org.apache.catalina.core.StandardPipeline$StandardPipelineValveContext.invokeNext(StandardPipeline.java:643)
	at org.apache.catalina.core.StandardPipeline.invoke(StandardPipeline.java:480)
	at org.apache.catalina.core.ContainerBase.invoke(ContainerBase.java:995)
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:191)
	at org.apache.catalina.core.StandardPipeline$StandardPipelineValveContext.invokeNext(StandardPipeline.java:643)
	at org.apache.catalina.valves.CertificatesValve.invoke(CertificatesValve.java:246)
	at org.apache.catalina.core.StandardPipeline$StandardPipelineValveContext.invokeNext(StandardPipeline.java:641)
	at org.apache.catalina.core.StandardPipeline.invoke(StandardPipeline.java:480)
	at org.apache.catalina.core.ContainerBase.invoke(ContainerBase.java:995)
	at org.apache.catalina.core.StandardContext.invoke(StandardContext.java:2422)
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:180)
	at org.apache.catalina.core.StandardPipeline$StandardPipelineValveContext.invokeNext(StandardPipeline.java:643)
	at org.apache.catalina.valves.ErrorDispatcherValve.invoke(ErrorDispatcherValve.java:171)
	at org.apache.catalina.core.StandardPipeline$StandardPipelineValveContext.invokeNext(StandardPipeline.java:641)
	at org.eclipse.tomcat.internal.EclipseErrorReportValve.invoke(EclipseErrorReportValve.java:153)
	at org.apache.catalina.core.StandardPipeline$StandardPipelineValveContext.invokeNext(StandardPipeline.java:641)
	at org.apache.catalina.core.StandardPipeline.invoke(StandardPipeline.java:480)
	at org.apache.catalina.core.ContainerBase.invoke(ContainerBase.java:995)
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:174)
	at org.apache.catalina.core.StandardPipeline$StandardPipelineValveContext.invokeNext(StandardPipeline.java:643)
	at org.apache.catalina.core.StandardPipeline.invoke(StandardPipeline.java:480)
	at org.apache.catalina.core.ContainerBase.invoke(ContainerBase.java:995)
	at org.apache.coyote.tomcat4.CoyoteAdapter.service(CoyoteAdapter.java:199)
	at org.apache.coyote.http11.Http11Processor.process(Http11Processor.java:828)
	at org.apache.coyote.http11.Http11Protocol$Http11ConnectionHandler.processConnection(Http11Protocol.java:700)
	at org.apache.tomcat.util.net.TcpWorkerThread.runIt(PoolTcpEndpoint.java:584)
	at org.apache.tomcat.util.threads.ThreadPool$ControlRunnable.run(ThreadPool.java:683)
	at java.lang.Thread.run(Thread.java:595)
Caused by: java.lang.NullPointerException
	at org.eclipse.birt.report.engine.emitter.excel.StyleEngine.calculateTopStyles(StyleEngine.java:74)
	at org.eclipse.birt.report.engine.emitter.excel.ExcelEmitter.endRow(ExcelEmitter.java:188)
	at org.eclipse.birt.report.engine.emitter.CompositeContentEmitter.endRow(CompositeContentEmitter.java:176)
	at org.eclipse.birt.report.engine.layout.html.HTMLTableLayoutNoNestEmitter.endRow(HTMLTableLayoutNoNestEmitter.java:224)
	at org.eclipse.birt.report.engine.emitter.ContentEmitterUtil$EndContentVisitor.visitRow(ContentEmitterUtil.java:231)
	at org.eclipse.birt.report.engine.content.impl.RowContent.accept(RowContent.java:59)
	at org.eclipse.birt.report.engine.emitter.ContentEmitterUtil$EndContentVisitor.visit(ContentEmitterUtil.java:190)
	at org.eclipse.birt.report.engine.emitter.ContentEmitterUtil.endContent(ContentEmitterUtil.java:47)
	at org.eclipse.birt.report.engine.layout.html.HTMLAbstractLM.end(HTMLAbstractLM.java:125)
	at org.eclipse.birt.report.engine.layout.html.HTMLStackingLM.end(HTMLStackingLM.java:39)
	at org.eclipse.birt.report.engine.layout.html.HTMLAbstractLM.layout(HTMLAbstractLM.java:172)
	at org.eclipse.birt.report.engine.layout.html.HTMLRowLM.layout(HTMLRowLM.java:29)
	at org.eclipse.birt.report.engine.layout.html.HTMLBlockStackingLM.layoutChildren(HTMLBlockStackingLM.java:68)
	at org.eclipse.birt.report.engine.layout.html.HTMLTableLM.layoutChildren(HTMLTableLM.java:81)
	at org.eclipse.birt.report.engine.layout.html.HTMLAbstractLM.layout(HTMLAbstractLM.java:171)
	at org.eclipse.birt.report.engine.layout.html.HTMLPageLM.layoutChildren(HTMLPageLM.java:141)
	at org.eclipse.birt.report.engine.layout.html.HTMLPageLM.layout(HTMLPageLM.java:83)
	at org.eclipse.birt.report.engine.layout.html.HTMLReportLayoutEngine.layout(HTMLReportLayoutEngine.java:88)
	at org.eclipse.birt.report.engine.api.impl.RunAndRenderTask.doRun(RunAndRenderTask.java:198)
	at org.eclipse.birt.report.engine.api.impl.RunAndRenderTask.run(RunAndRenderTask.java:124)
	at org.eclipse.birt.report.service.ReportEngineService.runAndRenderReport(Unknown Source)
	at org.eclipse.birt.report.service.ReportEngineService.runAndRenderReport(Unknown Source)
	... 41 more

	{http://xml.apache.org/axis/}hostname:SissiZhu

org.eclipse.birt.report.service.api.ReportServiceException: Error happened while running the report nested exception is: 
	java.lang.NullPointerException
	at org.eclipse.birt.report.engine.emitter.excel.StyleEngine.calculateTopStyles(StyleEngine.java:74)
	at org.eclipse.birt.report.engine.emitter.excel.ExcelEmitter.endRow(ExcelEmitter.java:188)
	at org.eclipse.birt.report.engine.emitter.CompositeContentEmitter.endRow(CompositeContentEmitter.java:176)
	at org.eclipse.birt.report.engine.layout.html.HTMLTableLayoutNoNestEmitter.endRow(HTMLTableLayoutNoNestEmitter.java:224)
	at org.eclipse.birt.report.engine.emitter.ContentEmitterUtil$EndContentVisitor.visitRow(ContentEmitterUtil.java:231)
	at org.eclipse.birt.report.engine.content.impl.RowContent.accept(RowContent.java:59)
	at org.eclipse.birt.report.engine.emitter.ContentEmitterUtil$EndContentVisitor.visit(ContentEmitterUtil.java:190)
	at org.eclipse.birt.report.engine.emitter.ContentEmitterUtil.endContent(ContentEmitterUtil.java:47)
	at org.eclipse.birt.report.engine.layout.html.HTMLAbstractLM.end(HTMLAbstractLM.java:125)
	at org.eclipse.birt.report.engine.layout.html.HTMLStackingLM.end(HTMLStackingLM.java:39)
	at org.eclipse.birt.report.engine.layout.html.HTMLAbstractLM.layout(HTMLAbstractLM.java:172)
	at org.eclipse.birt.report.engine.layout.html.HTMLRowLM.layout(HTMLRowLM.java:29)
	at org.eclipse.birt.report.engine.layout.html.HTMLBlockStackingLM.layoutChildren(HTMLBlockStackingLM.java:68)
	at org.eclipse.birt.report.engine.layout.html.HTMLTableLM.layoutChildren(HTMLTableLM.java:81)
	at org.eclipse.birt.report.engine.layout.html.HTMLAbstractLM.layout(HTMLAbstractLM.java:171)
	at org.eclipse.birt.report.engine.layout.html.HTMLPageLM.layoutChildren(HTMLPageLM.java:141)
	at org.eclipse.birt.report.engine.layout.html.HTMLPageLM.layout(HTMLPageLM.java:83)
	at org.eclipse.birt.report.engine.layout.html.HTMLReportLayoutEngine.layout(HTMLReportLayoutEngine.java:88)
	at org.eclipse.birt.report.engine.api.impl.RunAndRenderTask.doRun(RunAndRenderTask.java:198)
	at org.eclipse.birt.report.engine.api.impl.RunAndRenderTask.run(RunAndRenderTask.java:124)
	at org.eclipse.birt.report.service.ReportEngineService.runAndRenderReport(Unknown Source)
	at org.eclipse.birt.report.service.ReportEngineService.runAndRenderReport(Unknown Source)
	at org.eclipse.birt.report.service.BirtViewerReportService.runAndRenderReport(Unknown Source)
	at org.eclipse.birt.report.service.actionhandler.BirtRunAndRenderActionHandler.__execute(Unknown Source)
	at org.eclipse.birt.report.service.actionhandler.AbstractBaseActionHandler.execute(Unknown Source)
	at org.eclipse.birt.report.presentation.aggregation.layout.RunFragment.doService(Unknown Source)
	at org.eclipse.birt.report.presentation.aggregation.layout.FramesetFragment.service(Unknown Source)
	at org.eclipse.birt.report.servlet.ViewerServlet.__doGet(Unknown Source)
	at org.eclipse.birt.report.servlet.BirtSoapMessageDispatcherServlet.doGet(Unknown Source)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:740)
	at org.apache.axis.transport.http.AxisServletBase.service(AxisServletBase.java:327)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:853)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:247)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:193)
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:256)
	at org.apache.catalina.core.StandardPipeline$StandardPipelineValveContext.invokeNext(StandardPipeline.java:643)
	at org.apache.catalina.core.StandardPipeline.invoke(StandardPipeline.java:480)
	at org.apache.catalina.core.ContainerBase.invoke(ContainerBase.java:995)
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:191)
	at org.apache.catalina.core.StandardPipeline$StandardPipelineValveContext.invokeNext(StandardPipeline.java:643)
	at org.apache.catalina.valves.CertificatesValve.invoke(CertificatesValve.java:246)
	at org.apache.catalina.core.StandardPipeline$StandardPipelineValveContext.invokeNext(StandardPipeline.java:641)
	at org.apache.catalina.core.StandardPipeline.invoke(StandardPipeline.java:480)
	at org.apache.catalina.core.ContainerBase.invoke(ContainerBase.java:995)
	at org.apache.catalina.core.StandardContext.invoke(StandardContext.java:2422)
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:180)
	at org.apache.catalina.core.StandardPipeline$StandardPipelineValveContext.invokeNext(StandardPipeline.java:643)
	at org.apache.catalina.valves.ErrorDispatcherValve.invoke(ErrorDispatcherValve.java:171)
	at org.apache.catalina.core.StandardPipeline$StandardPipelineValveContext.invokeNext(StandardPipeline.java:641)
	at org.eclipse.tomcat.internal.EclipseErrorReportValve.invoke(EclipseErrorReportValve.java:153)
	at org.apache.catalina.core.StandardPipeline$StandardPipelineValveContext.invokeNext(StandardPipeline.java:641)
	at org.apache.catalina.core.StandardPipeline.invoke(StandardPipeline.java:480)
	at org.apache.catalina.core.ContainerBase.invoke(ContainerBase.java:995)
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:174)
	at org.apache.catalina.core.StandardPipeline$StandardPipelineValveContext.invokeNext(StandardPipeline.java:643)
	at org.apache.catalina.core.StandardPipeline.invoke(StandardPipeline.java:480)
	at org.apache.catalina.core.ContainerBase.invoke(ContainerBase.java:995)
	at org.apache.coyote.tomcat4.CoyoteAdapter.service(CoyoteAdapter.java:199)
	at org.apache.coyote.http11.Http11Processor.process(Http11Processor.java:828)
	at org.apache.coyote.http11.Http11Protocol$Http11ConnectionHandler.processConnection(Http11Protocol.java:700)
	at org.apache.tomcat.util.net.TcpWorkerThread.runIt(PoolTcpEndpoint.java:584)
	at org.apache.tomcat.util.threads.ThreadPool$ControlRunnable.run(ThreadPool.java:683)
	at java.lang.Thread.run(Thread.java:595)
Caused by: org.eclipse.birt.report.service.api.ReportServiceException: Error happened while running the report nested exception is: 
	java.lang.NullPointerException
	... 41 more
Caused by: java.lang.NullPointerException
	at org.eclipse.birt.report.engine.emitter.excel.StyleEngine.calculateTopStyles(StyleEngine.java:74)
	at org.eclipse.birt.report.engine.emitter.excel.ExcelEmitter.endRow(ExcelEmitter.java:188)
	at org.eclipse.birt.report.engine.emitter.CompositeContentEmitter.endRow(CompositeContentEmitter.java:176)
	at org.eclipse.birt.report.engine.layout.html.HTMLTableLayoutNoNestEmitter.endRow(HTMLTableLayoutNoNestEmitter.java:224)
	at org.eclipse.birt.report.engine.emitter.ContentEmitterUtil$EndContentVisitor.visitRow(ContentEmitterUtil.java:231)
	at org.eclipse.birt.report.engine.content.impl.RowContent.accept(RowContent.java:59)
	at org.eclipse.birt.report.engine.emitter.ContentEmitterUtil$EndContentVisitor.visit(ContentEmitterUtil.java:190)
	at org.eclipse.birt.report.engine.emitter.ContentEmitterUtil.endContent(ContentEmitterUtil.java:47)
	at org.eclipse.birt.report.engine.layout.html.HTMLAbstractLM.end(HTMLAbstractLM.java:125)
	at org.eclipse.birt.report.engine.layout.html.HTMLStackingLM.end(HTMLStackingLM.java:39)
	at org.eclipse.birt.report.engine.layout.html.HTMLAbstractLM.layout(HTMLAbstractLM.java:172)
	at org.eclipse.birt.report.engine.layout.html.HTMLRowLM.layout(HTMLRowLM.java:29)
	at org.eclipse.birt.report.engine.layout.html.HTMLBlockStackingLM.layoutChildren(HTMLBlockStackingLM.java:68)
	at org.eclipse.birt.report.engine.layout.html.HTMLTableLM.layoutChildren(HTMLTableLM.java:81)
	at org.eclipse.birt.report.engine.layout.html.HTMLAbstractLM.layout(HTMLAbstractLM.java:171)
	at org.eclipse.birt.report.engine.layout.html.HTMLPageLM.layoutChildren(HTMLPageLM.java:141)
	at org.eclipse.birt.report.engine.layout.html.HTMLPageLM.layout(HTMLPageLM.java:83)
	at org.eclipse.birt.report.engine.layout.html.HTMLReportLayoutEngine.layout(HTMLReportLayoutEngine.java:88)
	at org.eclipse.birt.report.engine.api.impl.RunAndRenderTask.doRun(RunAndRenderTask.java:198)
	at org.eclipse.birt.report.engine.api.impl.RunAndRenderTask.run(RunAndRenderTask.java:124)
	at org.eclipse.birt.report.service.ReportEngineService.runAndRenderReport(Unknown Source)
	at org.eclipse.birt.report.service.ReportEngineService.runAndRenderReport(Unknown Source)
	... 41 more",ianl,szhu,fixed,1,closed,6,2007-06-11,0,7,2007-06-10,17,critical,5
XTEND-410571,2013-06-12,Core,XTEND,Mark use of Java type literals as error,"The expression : 

  String.class

is valid code but it doesn't do what people with a Java background might expect
as it translates to String.class.getClass().

This is because String is a type literal and class is a shortcut for getClass().

We need to disallow this as it doesn't make sense (people usually don't want to obtain the class object of Class) and it's very pitfall very likely to happen and surprising to users.",xtend-inbox,sven.efftinge,fixed,1,closed,6,2017-10-31,0,4,2013-06-12,0,critical,5
WTP_JAVA_EE_TOOLS-156716,2006-09-08,jst.j2ee,WTP_JAVA_EE_TOOLS,[j2ee] refresh EAR Libraries action,There needs to be an action to force a refresh on the EAR Libraries classpath container.  This is necessary in the unlikely case the resource change listeners fail to properly detect changes affecting the classpaths.,jsholl,jsholl,fixed,1,closed,6,2006-09-14,0,14,2006-09-13,5,major,4
Z_ARCHIVED-243085,2008-08-04,Geclipse,Z_ARCHIVED,Problem copying GRIA data stager to its own Grid connection,"Create new File in the GRIA connection (i.e. new Data Stager) e.g. file1.txt
Edit this (write some text and save).
Right-click on file1.txt under GRIA connection -> Copy Right-click on GRIA connection -> Paste

This pops up the Confirm Overwriting dialog (see attached).

Click Yes.

It then attempts to copy file1.txt to itself which results in an error (see attached).

The result is that the original file1.txt has disappeared completely.

I think this case should be handled better as it does not seem to detect that you are copying a file to itself which is a fairly stupid thing to want to do anyway. :)",harald,kem,fixed,1,resolved,4,2014-01-09,0,8,2008-08-22,18,major,4
OBJECTTEAMS-450003,2014-11-04,OTJ,OBJECTTEAMS,Rewire RoleTypeBinding et al into *TypeSystem after bug 434326,"Bug 434326 has rewritten the core part of caching and retrieving type bindings an TypeSystem & AnnotatableTypeSystem.

Our integration of RoleTypeBinding and DependendTypeBinding must be re-done.",stephan.herrmann,stephan.herrmann,fixed,1,resolved,4,2015-02-05,0,3,2015-02-05,93,major,4
PDE-399995,2013-02-05,UI,PDE,Tests sometimes DNF due to too much console output,"http://download.eclipse.org/eclipse/downloads/drops4/I20130204-1400/testResults.php

In the M5a build and several nightly builds the PDE UI tests sometimes DNF.  It has happened on all the test environments. The console output is massive (> 2 Gig) which is why they DNF.

The output contains many entries as follows:

!ENTRY org.eclipse.jdt.core 4 2 2013-02-03 22:29:02.653
!MESSAGE Problems occurred when invoking code from plug-in: org.eclipse.jdt.core.
!STACK 0
java.lang.IllegalArgumentException: 
	at org.eclipse.core.runtime.Assert.isLegal(Assert.java:63)
	at org.eclipse.core.runtime.Assert.isLegal(Assert.java:47)
	at org.eclipse.core.internal.jobs.JobManager.setRule(JobManager.java:1214)
	at org.eclipse.core.internal.jobs.InternalJob.setRule(InternalJob.java:547)
	at org.eclipse.core.runtime.jobs.Job.setRule(Job.java:544)
	at org.eclipse.pde.internal.core.PluginModelManager.updateAffectedEntries(PluginModelManager.java:367)
	at org.eclipse.pde.internal.core.PluginModelManager.modelsChanged(PluginModelManager.java:279)
	at org.eclipse.pde.internal.core.AbstractModelManager.fireModelProviderEvent(AbstractModelManager.java:35)
	at org.eclipse.pde.internal.core.WorkspaceModelManager.createAndFireEvent(WorkspaceModelManager.java:263)
	at org.eclipse.pde.internal.core.WorkspacePluginModelManager.createAndFireEvent(WorkspacePluginModelManager.java:472)
	at org.eclipse.pde.internal.core.WorkspaceModelManager.processModelChanges(WorkspaceModelManager.java:235)
	at org.eclipse.pde.internal.core.WorkspaceModelManager.processModelChanges(WorkspaceModelManager.java:197)
	at org.eclipse.pde.internal.core.WorkspacePluginModelManager.processModelChanges(WorkspacePluginModelManager.java:462)
	at org.eclipse.pde.internal.core.WorkspaceModelManager.resourceChanged(WorkspaceModelManager.java:114)
	at org.eclipse.jdt.internal.core.DeltaProcessingState$1.run(DeltaProcessingState.java:465)
	at org.eclipse.core.runtime.SafeRunner.run(SafeRunner.java:42)
	at org.eclipse.jdt.internal.core.DeltaProcessingState.resourceChanged(DeltaProcessingState.java:460)
	at org.eclipse.core.internal.events.NotificationManager$1.run(NotificationManager.java:291)
	at org.eclipse.core.runtime.SafeRunner.run(SafeRunner.java:42)
	at org.eclipse.core.internal.events.NotificationManager.notify(NotificationManager.java:285)
	at org.eclipse.core.internal.events.NotificationManager.broadcastChanges(NotificationManager.java:149)
	at org.eclipse.core.internal.resources.Workspace.broadcastPostChange(Workspace.java:396)
	at org.eclipse.core.internal.resources.Workspace.endOperation(Workspace.java:1531)
	at org.eclipse.core.internal.resources.Workspace.run(Workspace.java:2354)
	at org.eclipse.jdt.internal.core.JavaModelOperation.runOperation(JavaModelOperation.java:793)
	at org.eclipse.jdt.core.JavaCore.setClasspathContainer(JavaCore.java:5402)
	at org.eclipse.pde.internal.core.PluginModelManager$UpdateClasspathsJob.run(PluginModelManager.java:63)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)",curtis.windatt.public,curtis.windatt.public,fixed,1,resolved,4,2013-02-07,0,4,2013-02-07,2,major,4
PAPYRUS-316539,2010-06-10,Core,PAPYRUS,[Model explorer] can not move a diagram below a given package,"currently all diagrams are created below the model node in the model explorer view except activity diagram and sequence diagram that are created below their UML context element (activty and interaction).
It is not possible to move diagrams below the model node  below a package node",Patrick.Tessier,raphael.faudou,fixed,1,closed,6,2011-09-24,0,3,2010-12-07,180,major,4
Z_ARCHIVED-97061,2005-05-27,TPTP,Z_ARCHIVED,BackgroundLoader.java  uses an internal eclipse class,"o.e.h.ui plugin BackgroundLoader class
The StatusLineManager is retrieved using an internal eclipse class 
WorkbenchWindow						

StatusLineManager stm = ((WorkbenchWindow)HyadesUIPlugin.getInstance
().getWorkbench().getActiveWorkbenchWindow()).getStatusLineManager()",dguilbaud,popescu,fixed,1,closed,6,2016-05-05,0,5,2005-06-01,5,major,4
WTP_JAVA_EE_TOOLS-246852,2008-09-10,jst.j2ee,WTP_JAVA_EE_TOOLS,Wrong logic to discriminate application client jars,"+++ This bug was initially created as a clone of Bug #244306 +++

The JavaEEArchiveUtilities.openArchive() method tries to discriminate the JavaEE type of the JAR archive that is requested to be opened. For Application Clients the JavaDoc says:

* An archive whose name ends with '.jar' and which contains a
* META-INF/MANIFEST.MF file containing a Main-class attribute is considered
* an Application Client

This is not absolutely accurate. There are many Utility JARs that satisfy the above requirements but are not Application Client JARs. The logic should also check for a deployment descriptor XML and if in the case of Java EE 5 there is no such it should look for injection annotations in the Main class.",dimitar.giormov,kaloyan,fixed,1,closed,6,2008-11-10,1,32,2008-10-29,49,major,4
